id,name,species,breed,birth_date,adoption_center_id,image_url
108c9ab0-3751-44a1-8605-663048783297,Cosme,Dog,Bulldog,2014-05-27,172,https://placedog.net/500/400?id=217
18ad2e83-8c40-41ef-81bf-6af4b8cce2cc,Octavia,Cat,Siamese,2013-04-10,84,https://placedog.net/500/400?id=218
f0893b1e-c6d3-49d1-b1f0-27099b3a8f98,Artemio,Cat,Sphynx,2023-12-14,105,https://placedog.net/500/400?id=219
3895ca1a-c1f1-48e3-8354-fa55cf348119,Miriam,Bird,Cockatiel,2015-12-09,139,https://placedog.net/500/400?id=220
89619057-d475-43cb-aad0-efc3f8846d9a,Nereida,Dog,German Shepherd,2022-01-26,80,https://placedog.net/500/400?id=221
35c3c0f2-9a29-491e-a300-c6c34ba3a54c,Gema,Cat,Siamese,2023-08-30,92,https://placedog.net/500/400?id=222
87f2e9cc-cf03-42de-b341-2dfad6fe577f,Elpidio,Bird,Parrot,2015-03-01,17,https://placedog.net/500/400?id=223
54396f81-1a23-4cfe-9cb8-b65fa09467f0,Galo,Bird,Budgerigar,2017-03-15,24,https://placedog.net/500/400?id=224
d3673ca4-52da-4333-a5ad-4da423df6fc8,Tito,Rabbit,Mini Rex,2014-08-31,109,https://placedog.net/500/400?id=225
7b3cace4-f1df-44bf-a9e8-438910056692,Jose Manuel,Bird,Canary,2012-05-28,137,https://placedog.net/500/400?id=226
79f72b6c-91a7-4d1f-bf3b-e230be257c68,Nayara,Rabbit,Rex,2023-12-05,149,https://placedog.net/500/400?id=227
f4e190a1-c830-4bc2-a424-858a8b307e68,Virgilio,Cat,Persian,2024-10-20,95,https://placedog.net/500/400?id=228
9936c091-d382-46dd-91d7-e357c4cbb24d,Cintia,Dog,Labrador Retriever,2011-04-18,101,https://placedog.net/500/400?id=229
5682ff5c-113b-486f-9c35-d017fbc69db4,Diego,Cat,Sphynx,2014-04-06,58,https://placedog.net/500/400?id=230
c07fb624-f9b1-4be6-9b43-e18a38e29d92,Fidela,Cat,Persian,2011-09-08,182,https://placedog.net/500/400?id=231
441bcc2b-d643-46c1-af92-a42a470fb8ac,Herberto,Cat,Persian,2022-07-26,134,https://placedog.net/500/400?id=232
5764379c-9659-4567-baf4-051a4ceae30d,Flavio,Bird,Parrot,2021-09-18,157,https://placedog.net/500/400?id=233
05fc8dd1-5f62-4c67-9862-4defcf3ae185,Vera,Cat,Bengal,2023-06-15,10,https://placedog.net/500/400?id=234
cbd3061f-d60c-4b5a-8523-d61598ba0c98,Onofre,Cat,Bengal,2021-08-04,90,https://placedog.net/500/400?id=235
2b330c1a-901e-4f1e-83c4-a0ad87f62a63,Lino,Bird,Budgerigar,2018-04-29,120,https://placedog.net/500/400?id=236
19fdaf00-7f34-4a60-99c0-86ee2db05f91,Adelia,Rabbit,Mini Rex,2019-01-18,46,https://placedog.net/500/400?id=237
cf115896-b3dd-43e5-b7bb-eb578524730f,Baltasar,Cat,Sphynx,2013-12-27,116,https://placedog.net/500/400?id=238
984d324f-9e1e-4444-aeab-07566ec0aefb,Manuelita,Bird,Budgerigar,2023-09-07,162,https://placedog.net/500/400?id=239
9dff3e75-caef-4fd3-b76c-91b6f56c6632,Jessica,Cat,Maine Coon,2021-07-23,128,https://placedog.net/500/400?id=0
41f53d73-5581-46dc-bd79-e3197deabc29,Roldán,Bird,Canary,2024-08-04,37,https://placedog.net/500/400?id=1
c6778b9c-bbbf-4cd1-9196-0238eca00d29,Jimena,Cat,Sphynx,2014-03-10,162,https://placedog.net/500/400?id=2
c0e8dcbb-40d7-48c0-b706-cbcc8d9653eb,Cirino,Bird,Cockatiel,2012-05-04,31,https://placedog.net/500/400?id=3
4ad63337-426a-45ce-bc8f-beca24ffd29c,Piedad,Dog,Bulldog,2014-12-17,9,https://placedog.net/500/400?id=4
41b13be6-d947-4a62-b103-83222ca9a9fd,Carolina,Rabbit,Lop,2015-06-23,43,https://placedog.net/500/400?id=5
819eb45c-d8d3-4a45-a0d8-5258e38b0e89,Domingo,Cat,Siamese,2020-08-28,165,https://placedog.net/500/400?id=6
94f74bce-1e58-470e-be4b-46cb2204b796,Juan Antonio,Bird,Parrot,2017-09-26,84,https://placedog.net/500/400?id=7
507b8ae1-500c-49e4-8ad0-221e4a59a73a,Jacobo,Cat,Sphynx,2022-01-30,188,https://placedog.net/500/400?id=8
feda0b1e-3d2a-4741-a05d-76640f7e469b,Charo,Dog,German Shepherd,2020-06-16,46,https://placedog.net/500/400?id=9
fe356787-b5c2-42e3-9670-8a78cf0bb5d4,Cipriano,Rabbit,Rex,2019-05-30,91,https://placedog.net/500/400?id=10
d333937d-f706-4388-a58b-c3296a95bd1a,Lupe,Bird,Lovebird,2021-12-27,10,https://placedog.net/500/400?id=11
1e14abe0-ce2b-40fb-9485-37a4c1eae03f,Lalo,Bird,Cockatiel,2022-11-20,144,https://placedog.net/500/400?id=12
d79294d2-6bc0-4ae2-91e3-4fc07be420d8,Sancho,Cat,Sphynx,2020-06-15,68,https://placedog.net/500/400?id=13
a8d93ed8-1b69-4ba9-8026-d65a3fd08837,Herberto,Bird,Cockatiel,2011-07-04,97,https://placedog.net/500/400?id=14
406c7233-4cf0-4cd2-b0b9-0ba2c2cf8048,Isaías,Dog,Golden Retriever,2016-06-28,132,https://placedog.net/500/400?id=15
fedf5209-fa5f-4e69-88fc-88fbaa651714,Jose,Bird,Budgerigar,2013-04-04,161,https://placedog.net/500/400?id=16
3f1d1749-7267-480b-9c2a-cf3b151a0ce9,María Jesús,Bird,Parrot,2011-08-28,157,https://placedog.net/500/400?id=17
602e64e9-94ea-4a59-87d4-2c8a309e19b6,Fidela,Rabbit,Lionhead,2019-06-29,125,https://placedog.net/500/400?id=18
3a6e8952-b729-4040-a0a3-36d5616fefe6,Rosario,Rabbit,Mini Rex,2012-08-31,56,https://placedog.net/500/400?id=19
54061c83-e73f-43f2-8432-ba57344b6041,David,Rabbit,Dutch,2016-11-26,139,https://placedog.net/500/400?id=20
fd33efe9-8e3a-434e-afb3-2e1c94d6d38c,Olga,Rabbit,Lop,2023-09-07,196,https://placedog.net/500/400?id=21
508574a0-1cc4-4243-abcb-0c2153af1845,Isidoro,Rabbit,Mini Rex,2017-01-24,28,https://placedog.net/500/400?id=22
87b7d967-8d22-4d73-9c63-b00621c26de3,Tiburcio,Rabbit,Mini Rex,2024-05-04,113,https://placedog.net/500/400?id=23
8b085cd9-1fb8-47d6-9fb0-680ba86eb364,Joan,Dog,Labrador Retriever,2014-10-25,120,https://placedog.net/500/400?id=24
94d1f278-d0c2-4fb7-913d-c750aa63d1ad,Carlos,Bird,Lovebird,2014-01-21,117,https://placedog.net/500/400?id=25
50610960-3de6-46ac-9050-03804cfc6f47,Albino,Dog,Bulldog,2025-02-22,27,https://placedog.net/500/400?id=26
f685e9bb-ce54-4c1a-9bb3-1cecd71b114d,Héctor,Bird,Parrot,2020-08-10,37,https://placedog.net/500/400?id=27
37b426de-7a82-4549-8901-5271e8960aff,Conrado,Rabbit,Lionhead,2023-07-17,136,https://placedog.net/500/400?id=28
3484d96c-171b-434e-b900-5b34e9ef2528,Nilda,Dog,Bulldog,2024-09-24,117,https://placedog.net/500/400?id=29
401bdefd-acc5-48b0-8986-47f66e651a18,Cristóbal,Dog,Bulldog,2019-09-27,14,https://placedog.net/500/400?id=30
cc69efd4-62d9-462a-b385-192a81dac67f,Lorena,Rabbit,Rex,2021-12-27,91,https://placedog.net/500/400?id=31
f0054ce6-ff3e-4314-89e7-b46ec438a95c,Celia,Bird,Budgerigar,2021-02-15,124,https://placedog.net/500/400?id=32
59bc3607-25ae-47d5-9476-c2e1497fa587,Rosa,Bird,Lovebird,2011-02-26,180,https://placedog.net/500/400?id=33
b61334cb-99e0-4242-baca-6bf46d0e4892,Antonio,Cat,Maine Coon,2011-07-16,129,https://placedog.net/500/400?id=34
2061d1ac-5b03-4b21-ad49-db9818a510ea,Eloísa,Dog,French Bulldog,2025-03-23,168,https://placedog.net/500/400?id=35
aa89eb61-e8ce-4759-9b3a-8219d5abbf38,Fabiola,Cat,Persian,2012-06-26,118,https://placedog.net/500/400?id=36
2e82666b-055f-42ba-8939-ef01bb7168d0,Florentino,Dog,Golden Retriever,2022-01-24,165,https://placedog.net/500/400?id=37
bcc2d63b-b71d-4ac5-9121-4a565c54d07e,Rosario,Dog,Golden Retriever,2020-12-02,145,https://placedog.net/500/400?id=38
bffe8add-3c4e-4e82-b51e-1d19d2621e69,Pastor,Dog,Labrador Retriever,2024-02-14,22,https://placedog.net/500/400?id=39
44b88271-3a61-48de-828d-22a3e74168a2,Eric,Cat,Persian,2015-09-22,167,https://placedog.net/500/400?id=40
3984d7bb-e472-4c31-b944-dfe2513b6b47,Quique,Cat,Persian,2010-11-23,98,https://placedog.net/500/400?id=41
9f4d43f5-b8f8-4edb-942e-49ac3961f3b1,Encarnacion,Cat,Siamese,2022-07-07,134,https://placedog.net/500/400?id=42
f45678f6-0157-4877-bcf0-3ddc039cf7d1,Domingo,Bird,Budgerigar,2013-01-10,6,https://placedog.net/500/400?id=43
d7a03416-21fb-413b-a7e0-37150df1be68,Celestina,Bird,Cockatiel,2013-04-04,83,https://placedog.net/500/400?id=44
7933c267-9529-4445-b9af-38afaf6baae8,Leocadio,Cat,Sphynx,2024-04-08,64,https://placedog.net/500/400?id=45
9f7fd6d6-7274-4f7e-be9f-3fb5f61704c9,Lola,Bird,Budgerigar,2021-01-03,148,https://placedog.net/500/400?id=46
5e2e1de5-0072-4416-8231-c481b517e686,Ruy,Rabbit,Lionhead,2016-02-15,90,https://placedog.net/500/400?id=47
6da54965-c248-4b76-8d8d-6152cc54229a,Simón,Bird,Budgerigar,2016-01-11,111,https://placedog.net/500/400?id=48
89a7f1f8-332b-4259-ac28-f8b1202e5630,Josep,Dog,German Shepherd,2014-08-28,172,https://placedog.net/500/400?id=49
c7bc1bcc-2cd8-4808-a530-b49d0d3ed048,Dulce,Cat,Maine Coon,2013-03-22,107,https://placedog.net/500/400?id=50
9744975b-8cd3-40d2-8cfc-cbb80ed82447,Jose Ramón,Cat,Maine Coon,2016-10-03,80,https://placedog.net/500/400?id=51
98eaaba0-2b20-45a5-a934-c7bff07d5594,Primitivo,Rabbit,Lop,2018-02-27,170,https://placedog.net/500/400?id=52
011c5d60-06ea-40f6-a4af-43a5dd6bf7ad,Esther,Rabbit,Lionhead,2022-08-25,167,https://placedog.net/500/400?id=53
3a109ddc-bff9-4b9e-ae8b-3e409ca3c331,Nydia,Bird,Cockatiel,2025-03-28,150,https://placedog.net/500/400?id=54
0bb2500e-2a27-4983-ae7a-a23710baeed5,Coral,Cat,Bengal,2016-06-08,74,https://placedog.net/500/400?id=55
4fda236d-3c4c-48e1-830a-67511aef9fef,Benjamín,Dog,Labrador Retriever,2021-01-07,136,https://placedog.net/500/400?id=56
0bfcb8f5-88c7-4580-8e20-db4b2b47842e,Magdalena,Bird,Cockatiel,2023-02-13,41,https://placedog.net/500/400?id=57
8edab39c-5afe-480d-a9a8-4628f7264e87,Amelia,Dog,Labrador Retriever,2020-02-24,100,https://placedog.net/500/400?id=58
ba032d51-dc76-4d6b-846a-e7001b2dd3ca,América,Rabbit,Lop,2018-11-24,92,https://placedog.net/500/400?id=59
9e513318-33a5-4555-9b68-b65557424909,Gregorio,Bird,Lovebird,2014-05-18,62,https://placedog.net/500/400?id=60
13ab78f8-f20f-4983-b892-e435e1f896d2,Venceslás,Bird,Canary,2025-09-04,165,https://placedog.net/500/400?id=61
89ffddba-1f81-4e70-8a5d-a38fef724614,Marino,Rabbit,Rex,2023-05-24,7,https://placedog.net/500/400?id=62
33781e31-ba57-4574-aa14-dbbaf57b246b,Calixto,Rabbit,Dutch,2025-04-09,123,https://placedog.net/500/400?id=63
15a27351-e95c-4b5f-a624-ff731d296968,Manola,Dog,German Shepherd,2018-10-13,75,https://placedog.net/500/400?id=64
daae7051-33b1-457d-8631-ab869611759e,Herminia,Rabbit,Rex,2020-02-16,134,https://placedog.net/500/400?id=65
6a532a09-b7c1-4f5f-bb16-62e5a5f2cc14,Selena,Dog,French Bulldog,2018-05-06,122,https://placedog.net/500/400?id=66
5ffa168b-1404-48cb-9e8b-8da4ebaafbc9,Gil,Dog,Bulldog,2017-11-13,59,https://placedog.net/500/400?id=67
56eca33b-a634-4610-9368-c3daa576d846,Trinidad,Rabbit,Dutch,2013-10-31,132,https://placedog.net/500/400?id=68
76c701b8-1865-4cbe-baaf-65898b32fe15,Xavier,Bird,Cockatiel,2012-07-01,101,https://placedog.net/500/400?id=69
90ade40f-e809-468b-8d35-5205c3aaaf3f,Ángeles,Cat,Persian,2016-03-19,142,https://placedog.net/500/400?id=70
3ae20c13-80bf-4f8f-987f-d2cf71bbb7ed,Patricio,Bird,Lovebird,2021-07-25,63,https://placedog.net/500/400?id=71
5bac6966-855b-4269-8e3c-3c36938eefd1,Norberto,Bird,Lovebird,2014-03-06,155,https://placedog.net/500/400?id=72
cbf9bbef-ad3b-4f36-a77f-add4c86c73d7,Ismael,Bird,Canary,2012-08-30,49,https://placedog.net/500/400?id=73
6761fbef-d0b6-4332-95fb-2fec1974f5f4,Dolores,Bird,Cockatiel,2013-08-27,106,https://placedog.net/500/400?id=74
0453cc87-5032-4b6e-8faa-61641b7621bd,Mario,Bird,Parrot,2018-11-22,93,https://placedog.net/500/400?id=75
ee8ae237-55e7-4b02-b151-dc8705ae1cd8,Marisela,Bird,Budgerigar,2025-07-03,91,https://placedog.net/500/400?id=76
1ab31a07-d5dc-471a-82d2-cf4871d5a2f9,Seve,Rabbit,Mini Rex,2020-10-20,21,https://placedog.net/500/400?id=77
326c266e-020a-452b-8203-e25bad824d55,José Manuel,Bird,Cockatiel,2018-03-09,179,https://placedog.net/500/400?id=78
8c78dae8-7ceb-4d1f-8f51-d16351593fbc,Federico,Rabbit,Rex,2022-09-09,100,https://placedog.net/500/400?id=79
6e6caa49-2914-41ee-8908-877e2ccb7dea,Liliana,Bird,Lovebird,2025-08-03,145,https://placedog.net/500/400?id=80
3c2b49f5-2967-4651-b785-0beacb02ad6f,Manolo,Rabbit,Rex,2017-09-28,142,https://placedog.net/500/400?id=81
177c5c99-aac6-4fea-be39-3716a4adc2c7,Cebrián,Rabbit,Rex,2022-12-03,130,https://placedog.net/500/400?id=82
380d4a95-e387-4002-82c9-5bdb451434ff,Magdalena,Dog,Labrador Retriever,2024-05-16,98,https://placedog.net/500/400?id=83
0b0400af-2540-4d79-b696-9a8db42690f6,Noelia,Bird,Budgerigar,2022-02-15,107,https://placedog.net/500/400?id=84
b4ba027f-5945-4795-a4cb-d50d1af4383e,José María,Cat,Bengal,2012-03-17,92,https://placedog.net/500/400?id=85
70cbd60f-d104-4c20-a216-f4b6662cbd20,Lourdes,Bird,Canary,2012-11-16,97,https://placedog.net/500/400?id=86
1e28d0ed-ea4e-4ecf-88b1-b678452b72d8,Alonso,Dog,Golden Retriever,2023-01-28,67,https://placedog.net/500/400?id=87
b78d9ae1-894f-48ee-90bf-5663d5de560d,Rosenda,Bird,Lovebird,2010-10-28,117,https://placedog.net/500/400?id=88
43e9682f-7b38-41a7-8f1f-68180138d6d9,Quique,Bird,Lovebird,2017-03-08,116,https://placedog.net/500/400?id=89
ffe3a070-88e7-4935-a5c2-01fde9fa7f1f,Otilia,Rabbit,Rex,2020-08-27,155,https://placedog.net/500/400?id=90
2eef36be-6542-4cf8-ae5f-8dcdcfe60733,Úrsula,Bird,Lovebird,2011-10-19,3,https://placedog.net/500/400?id=91
f8324fae-0ceb-4d5c-bf6d-b9b332707f3e,Renata,Rabbit,Dutch,2015-03-21,193,https://placedog.net/500/400?id=92
0ac5e414-6555-4a0f-a7b2-3d865252a336,Ascensión,Dog,Labrador Retriever,2015-04-09,171,https://placedog.net/500/400?id=93
939d9d36-e2cf-4896-9d97-7b5d071aad3d,José Ángel,Rabbit,Dutch,2024-01-25,78,https://placedog.net/500/400?id=94
0c70d872-c7e4-4790-bb43-584520e01f24,María Cristina,Cat,Maine Coon,2024-12-12,140,https://placedog.net/500/400?id=95
1e4a1c8f-36d7-4789-9f57-6242b0359cba,María Dolores,Dog,Bulldog,2022-09-04,53,https://placedog.net/500/400?id=96
46c2a132-219c-4043-ba63-58833b9e3b59,Valero,Cat,Sphynx,2018-06-25,62,https://placedog.net/500/400?id=97
1cf47489-ca1b-474b-833f-35fb2757836a,Celestina,Cat,Sphynx,2015-07-31,84,https://placedog.net/500/400?id=98
a0112aed-50a4-4625-a9c6-68a18804b132,Malena,Bird,Canary,2013-10-19,196,https://placedog.net/500/400?id=99
869c2fd4-6325-4b33-9cb9-ff7995f9e6a4,Danilo,Bird,Parrot,2015-01-10,153,https://placedog.net/500/400?id=100
d5f526e5-2579-4074-9022-db7990dd8dfc,Catalina,Dog,French Bulldog,2017-08-30,65,https://placedog.net/500/400?id=101
86d5a69f-025e-4666-a5c8-304cfb59038b,Otilia,Bird,Cockatiel,2024-02-15,59,https://placedog.net/500/400?id=102
110307ef-9a46-48af-97cc-4fcb95775054,María Carmen,Cat,Persian,2017-10-12,126,https://placedog.net/500/400?id=103
e10cd288-8fd1-4c8c-912d-6fefd569f601,Yago,Dog,Labrador Retriever,2011-10-08,31,https://placedog.net/500/400?id=104
5cc80b97-34b8-4f69-bf39-3942205ce573,Luz,Bird,Canary,2025-08-28,138,https://placedog.net/500/400?id=105
1c159cbb-afd5-4977-b73e-9db5cd3d3b35,Leandra,Bird,Parrot,2017-02-03,131,https://placedog.net/500/400?id=106
090cccd2-5aff-4d75-93bd-f975840e5289,Lupe,Dog,Labrador Retriever,2014-09-03,177,https://placedog.net/500/400?id=107
534e51ea-3184-420c-ba1c-face7502a6da,Ciriaco,Cat,Bengal,2025-08-20,61,https://placedog.net/500/400?id=108
4fc1b65c-0a68-4d65-b381-870d604dfd38,Odalis,Dog,Labrador Retriever,2011-10-06,130,https://placedog.net/500/400?id=109
4c9877bc-da7e-4190-bdb1-c14178a4bd2c,Marina,Dog,Bulldog,2021-11-24,137,https://placedog.net/500/400?id=110
101425a8-1cb5-4b0a-90b1-013eb2dea2ab,Vicenta,Bird,Canary,2017-08-11,143,https://placedog.net/500/400?id=111
f81bbb01-6c1b-447b-be56-5c5f4fbf1cf0,Eustaquio,Dog,German Shepherd,2016-12-17,64,https://placedog.net/500/400?id=112
0374d23e-6d5b-4380-8304-b3d5e428e2ab,Nuria,Dog,Golden Retriever,2012-03-18,37,https://placedog.net/500/400?id=113
61e42400-13ae-48ff-ae0d-3e2f33c4a075,Herberto,Cat,Sphynx,2016-10-17,41,https://placedog.net/500/400?id=114
1296ea53-ba68-40f3-a696-b74eede01c8b,Constanza,Rabbit,Dutch,2025-08-22,111,https://placedog.net/500/400?id=115
7fe8be96-8f26-4c23-956d-a2bfb9e3cf77,Néstor,Bird,Budgerigar,2019-03-21,94,https://placedog.net/500/400?id=116
3a22782f-f544-45ca-b874-8a000d0d56a8,Evelia,Bird,Cockatiel,2011-12-16,26,https://placedog.net/500/400?id=117
6cee5775-4961-4afe-b716-1de3d583e286,Jose Miguel,Rabbit,Dutch,2020-07-08,118,https://placedog.net/500/400?id=118
e1bb1c77-3954-4575-901d-b0ed5b6b64b2,Raúl,Bird,Canary,2012-08-20,26,https://placedog.net/500/400?id=119
ba756da9-53f3-4ad2-9225-bf5531b9930b,Amor,Cat,Maine Coon,2016-05-14,89,https://placedog.net/500/400?id=120
6c110254-8fd5-43f9-a5c4-9d3ad19dc2b7,Nicanor,Rabbit,Lop,2018-05-12,33,https://placedog.net/500/400?id=121
c958780f-159d-4306-b126-19521c268a02,Marciano,Rabbit,Rex,2019-08-23,12,https://placedog.net/500/400?id=122
0d1fb446-3945-4c4c-85c7-29790d724d54,Azahara,Dog,Golden Retriever,2020-11-10,157,https://placedog.net/500/400?id=123
f91e071f-c10f-4c23-946b-444e515b88af,Soraya,Bird,Cockatiel,2011-08-12,97,https://placedog.net/500/400?id=124
df4c1cbb-19fa-400c-9eb0-efa4f3dc49d7,Mónica,Bird,Parrot,2012-09-27,58,https://placedog.net/500/400?id=125
13f893d0-df42-497d-861d-1f748a2e9368,Che,Rabbit,Dutch,2020-01-09,59,https://placedog.net/500/400?id=126
41ee5cda-53f5-4604-ac66-869772bc2b4d,Iván,Rabbit,Dutch,2018-12-20,14,https://placedog.net/500/400?id=127
0643c274-bf40-40b3-b236-707a0c9eabc0,Adoración,Dog,French Bulldog,2012-04-22,147,https://placedog.net/500/400?id=128
86ce7db7-fdc6-4dcd-90a0-811dc342ed82,Félix,Dog,German Shepherd,2025-09-15,54,https://placedog.net/500/400?id=129
00f9fca9-549b-4716-8b4f-46574776b10c,Victorino,Rabbit,Dutch,2015-11-23,77,https://placedog.net/500/400?id=130
e0b86e76-0e07-4911-8f98-336eb5858c2b,Armida,Rabbit,Rex,2024-07-08,160,https://placedog.net/500/400?id=131
3c665069-726b-4ddb-922f-60f0fa2d2a67,Marina,Rabbit,Mini Rex,2013-11-11,25,https://placedog.net/500/400?id=132
0322d293-e6a4-4230-b95b-9251c58a338e,Lorenza,Cat,Persian,2013-07-31,145,https://placedog.net/500/400?id=133
accd0397-d00a-4d82-99bb-86e20f0e5125,Rosa María,Cat,Sphynx,2022-03-27,61,https://placedog.net/500/400?id=134
53ced280-4ad5-49d9-bdf9-765365bc5fa0,Calixta,Dog,French Bulldog,2018-07-21,57,https://placedog.net/500/400?id=135
bfd2f861-a15a-4e76-8213-9962241c25e6,Pastor,Bird,Parrot,2013-06-30,195,https://placedog.net/500/400?id=136
04ac5ce1-f225-49df-8c5f-3a732bd1ed9c,Mercedes,Bird,Budgerigar,2021-11-09,37,https://placedog.net/500/400?id=137
51c84328-0266-4364-bcbd-d66ead557e0b,Constanza,Cat,Maine Coon,2013-10-24,50,https://placedog.net/500/400?id=138
a33c4b98-8603-4b69-ae5d-5fd9bb448a55,Isaura,Rabbit,Dutch,2021-07-16,91,https://placedog.net/500/400?id=139
cd476bb5-1cc0-4ddb-bd63-daedbc5958f8,Rebeca,Bird,Parrot,2014-05-30,70,https://placedog.net/500/400?id=140
33526193-e2ee-40b1-803f-bc3bb7edf895,Andrea,Bird,Cockatiel,2013-07-26,47,https://placedog.net/500/400?id=141
62185a77-8e93-4f3a-ace8-3cc909216939,Iván,Dog,Labrador Retriever,2025-07-26,178,https://placedog.net/500/400?id=142
6039c73e-5657-4843-82b2-08230fe5a161,Chuy,Rabbit,Dutch,2017-10-06,115,https://placedog.net/500/400?id=143
187524da-a70a-4d0f-a280-71fb95bb7e21,Trini,Cat,Sphynx,2025-06-03,187,https://placedog.net/500/400?id=144
0c049e17-7067-4c04-b4f7-77d3e591236f,Clarisa,Bird,Canary,2012-05-06,114,https://placedog.net/500/400?id=145
4fce4a92-c252-49ab-818b-b1c8b435f3b6,Jacobo,Bird,Parrot,2019-11-10,163,https://placedog.net/500/400?id=146
3f909158-e571-4d80-8610-07c2c1c5e008,Regina,Dog,French Bulldog,2024-09-25,124,https://placedog.net/500/400?id=147
c8d1c7e6-9365-4763-9f05-0d67e1769103,Morena,Dog,Bulldog,2018-06-20,167,https://placedog.net/500/400?id=148
edca1488-31c0-4d27-aefe-0126a880206d,Isa,Cat,Persian,2011-07-26,21,https://placedog.net/500/400?id=149
a97e15f1-df50-4316-a84b-3d737125849a,Sandalio,Rabbit,Mini Rex,2011-05-10,47,https://placedog.net/500/400?id=150
e8fca1aa-80a6-45fb-9353-04fe0ada0003,Jordana,Bird,Parrot,2016-05-26,158,https://placedog.net/500/400?id=151
0becb7f3-e961-4f11-aa5b-ffdf5fb5d8bf,Albert,Cat,Sphynx,2024-09-29,14,https://placedog.net/500/400?id=152
ea560f67-999c-4830-9da1-c0b6a53669e1,Manuela,Bird,Budgerigar,2025-08-16,3,https://placedog.net/500/400?id=153
5a41a5f6-a1d9-44d2-ae33-406fccf9a263,Celestino,Dog,Bulldog,2017-07-19,174,https://placedog.net/500/400?id=154
2169f851-b0b5-4b48-afd9-8dd54dde6438,Alonso,Dog,French Bulldog,2025-07-25,187,https://placedog.net/500/400?id=155
bf7cc7ed-e6c8-4820-ab22-9b1084aaa665,Gisela,Rabbit,Lop,2019-01-21,123,https://placedog.net/500/400?id=156
1809b386-86c1-4f8e-bb20-e3f110ff13cd,Olga,Dog,German Shepherd,2023-06-10,38,https://placedog.net/500/400?id=157
730469bd-815f-4157-9a45-0f5686d9bc03,Eugenio,Dog,Golden Retriever,2011-12-05,3,https://placedog.net/500/400?id=158
5837db24-c6dc-4e10-a658-ce98d6d478be,Anunciación,Bird,Lovebird,2016-12-23,17,https://placedog.net/500/400?id=159
aa05e85d-a55b-4456-b751-194a4ad65503,Gil,Rabbit,Mini Rex,2013-03-01,90,https://placedog.net/500/400?id=160
62755779-5a42-4f12-b5eb-3e0567dfb88a,Flavia,Cat,Siamese,2019-02-02,72,https://placedog.net/500/400?id=161
72557a8e-115a-4089-9eb4-33dbd69cab0c,Ovidio,Cat,Persian,2016-10-08,39,https://placedog.net/500/400?id=162
32cccf78-e764-4f41-a6af-efc8ef94d34b,América,Dog,German Shepherd,2014-12-26,194,https://placedog.net/500/400?id=163
99ebad49-adda-402f-82e4-4ccf33b6b272,Natalio,Dog,German Shepherd,2014-04-28,173,https://placedog.net/500/400?id=164
57631dc2-0620-407b-9157-5604555c3021,Victor,Dog,Bulldog,2022-03-09,90,https://placedog.net/500/400?id=165
a284a15f-a236-4157-bb26-fd8464da90b5,Alejo,Cat,Siamese,2018-10-08,145,https://placedog.net/500/400?id=166
108fee05-bb72-4f34-be8f-a1f8901a4864,Rosalinda,Rabbit,Rex,2022-11-12,198,https://placedog.net/500/400?id=167
ab371ec7-d903-41fc-8152-5b709f1b07e6,Pepito,Dog,Bulldog,2015-11-30,45,https://placedog.net/500/400?id=168
0f5edaa0-2f13-43d8-aa2a-365155abcb94,Cleto,Rabbit,Mini Rex,2020-09-20,115,https://placedog.net/500/400?id=169
b73dcc7f-6483-4f26-8cf9-a6355cce17b0,Irma,Dog,Labrador Retriever,2023-12-20,155,https://placedog.net/500/400?id=170
f9a8ac93-3864-41c3-95ab-57bb3d4e797f,Clementina,Dog,German Shepherd,2021-10-06,72,https://placedog.net/500/400?id=171
56c9eac1-20d5-4c4d-af90-f03144ab16ed,Maite,Rabbit,Rex,2023-06-08,26,https://placedog.net/500/400?id=172
eefdbb73-0307-4c55-bc78-06d4c4395064,Rosario,Dog,Bulldog,2023-09-14,2,https://placedog.net/500/400?id=173
574054d7-9d35-4175-b6df-30d7e6770424,Carmelita,Dog,Labrador Retriever,2020-01-22,99,https://placedog.net/500/400?id=174
b3aa1b2d-f5d4-4fe5-b564-657d81386937,Ciro,Dog,German Shepherd,2024-06-30,51,https://placedog.net/500/400?id=175
95f11c9c-27db-4615-88df-8917ff313f6c,Paulino,Cat,Bengal,2012-12-20,14,https://placedog.net/500/400?id=176
9cb6f0ea-4c48-46a9-8210-70d086d4af2e,Aarón,Rabbit,Mini Rex,2019-03-07,156,https://placedog.net/500/400?id=177
e2134e91-39d3-4a23-a9fb-7eab57c2118c,Primitiva,Bird,Canary,2013-01-21,178,https://placedog.net/500/400?id=178
d04bfc5c-d1e9-461c-b25d-dc165e3417dd,Eligia,Rabbit,Lionhead,2010-12-18,187,https://placedog.net/500/400?id=179
37ef84e0-5e93-4be9-ae9a-ab4aa0263519,Lucho,Cat,Bengal,2016-11-30,112,https://placedog.net/500/400?id=180
7985b24b-05b2-4097-a7b6-7795e1fe9466,Ignacio,Rabbit,Mini Rex,2017-04-05,46,https://placedog.net/500/400?id=181
8af3dea0-8ddf-4662-9a75-8dd46c80f2d9,Nando,Bird,Budgerigar,2016-11-21,133,https://placedog.net/500/400?id=182
